Info: [VCS_SAVE_RESTORE_INFO] ASLR (Address Space Layout Randomization) is detected on the machine. To enable $save functionality, ASLR will be switched off and simv re-executed.
Please use '-no_save' simv switch to avoid re-execution or '-suppress=ASLR_DETECTED_INFO' to suppress this message.
Chronologic VCS simulator copyright 1991-2025
Contains Synopsys proprietary information.
Compiler version X-2025.06-SP2_Full64; Runtime version X-2025.06-SP2_Full64;  May 21 19:04 2026
FP_TRACE PC: 8000873c | Instr: 0001a287 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008744 | Instr: 0001a507 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000874c | Instr: 0001a407 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008758 | Instr: 40a2bcc3 | rs1: ffffffffc0000000 | rs2: ffffffff54a60a0e | rs3: ffffffffff7fffff | alu_res: ffffffffff7fffff | fflags: 00001
FP_TRACE PC: 80008780 | Instr: 0192a027 | rs1: ffffffffc0000000 | rs2: ffffffffff7fffff | rs3: 0000000000000000 | alu_res: ffffffffff7fffff | fflags: 00001
FP_TRACE PC: 800087bc | Instr: 0001aa07 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800087c4 | Instr: 0001a587 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800087cc | Instr: 0001ae07 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800087dc | Instr: e0ba7643 | rs1: ffffffffc0000000 | rs2: ffffffff00551b78 | rs3: ffffffff007fffff | alu_res: ffffffff802a36f1 | fflags: 00000
FP_TRACE PC: 80008800 | Instr: 00c2a027 | rs1: ffffffffc0000000 | rs2: ffffffff802a36f1 | rs3: 0000000000000000 | alu_res: ffffffffc0000000 | fflags: 00001
FP_TRACE PC: 80008840 | Instr: 0001a687 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008848 | Instr: 0001a987 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008850 | Instr: 0001a087 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000885c | Instr: 0936a5c3 | rs1: ffffffffc0000000 | rs2: ffffffff1f6c6d06 | rs3: ffffffff007fffff | alu_res: ffffffff9fec6d06 | fflags: 00001
FP_TRACE PC: 80008880 | Instr: 00b2a027 | rs1: ffffffffc0000000 | rs2: ffffffff9fec6d06 | rs3: 0000000000000000 | alu_res: ffffffffc0000000 | fflags: 00001
FP_TRACE PC: 800088bc | Instr: 0001a707 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800088c4 | Instr: 0001a787 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800088cc | Instr: 0001a487 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800088d8 | Instr: 48f743c3 | rs1: ffffffffc0000000 | rs2: ffffffff2583fc92 | rs3: ffffffff007fffff | alu_res: ffffffffa603fc92 | fflags: 00001
FP_TRACE PC: 80008900 | Instr: 0072a027 | rs1: ffffffffc0000000 | rs2: ffffffffa603fc92 | rs3: 0000000000000000 | alu_res: ffffffffc0000000 | fflags: 00001
FP_TRACE PC: 8000893c | Instr: 0001aa87 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008944 | Instr: 0001a907 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000894c | Instr: 0001af87 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008958 | Instr: f92a8e43 | rs1: ffffffffc0000000 | rs2: ffffffff4a8ac3e4 | rs3: ffffffff007fffff | alu_res: ffffffffcb0ac3e4 | fflags: 00001
FP_TRACE PC: 80008980 | Instr: 01c2a027 | rs1: ffffffffc0000000 | rs2: ffffffffcb0ac3e4 | rs3: 0000000000000000 | alu_res: ffffffffcb0ac3e6 | fflags: 00000
FP_TRACE PC: 800089bc | Instr: 0001a987 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800089c4 | Instr: 0001a587 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800089cc | Instr: 0001a887 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800089d8 | Instr: 88b99c43 | rs1: ffffffffc0000000 | rs2: ffffffff2eead103 | rs3: ffffffff007fffff | alu_res: ffffffffaf6ad102 | fflags: 00001
FP_TRACE PC: 80008a00 | Instr: 0182a027 | rs1: ffffffffc0000000 | rs2: ffffffffaf6ad102 | rs3: 0000000000000000 | alu_res: ffffffffc0000000 | fflags: 00001
FP_TRACE PC: 80008a3c | Instr: 0001a407 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008a44 | Instr: 0001a887 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008a4c | Instr: 0001a387 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008a58 | Instr: 39143c43 | rs1: ffffffffc0000000 | rs2: fffffffff21f16c5 | rs3: ffffffff007fffff | alu_res: ffffffff729f16c6 | fflags: 00001
FP_TRACE PC: 80008a80 | Instr: 0182a027 | rs1: ffffffffc0000000 | rs2: ffffffff729f16c6 | rs3: 0000000000000000 | alu_res: ffffffff729f16c6 | fflags: 00001
FP_TRACE PC: 80008abc | Instr: 0001a687 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008ac4 | Instr: 0001ad07 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008acc | Instr: 0001aa07 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008adc | Instr: a1a6f443 | rs1: ffffffffc0000000 | rs2: ffffffff5c28a64f | rs3: ffffffff807fffff | alu_res: ffffffffdca8a650 | fflags: 00001
FP_TRACE PC: 80008b00 | Instr: 0082a027 | rs1: ffffffffc0000000 | rs2: ffffffffdca8a650 | rs3: 0000000000000000 | alu_res: ffffffffdca8a650 | fflags: 00001
FP_TRACE PC: 80008b40 | Instr: 0001a187 | rs1: ffffffff6d9427c2 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008b48 | Instr: 0001ae87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008b50 | Instr: 0001a907 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008b5c | Instr: 91d1a543 | rs1: ffffffffc0000000 | rs2: ffffffff72c82868 | rs3: ffffffff807fffff | alu_res: fffffffff3482869 | fflags: 00001
FP_TRACE PC: 80008b80 | Instr: 00a2a027 | rs1: ffffffffc0000000 | rs2: fffffffff3482869 | rs3: 0000000000000000 | alu_res: fffffffff3482869 | fflags: 00001
FP_TRACE PC: 80008bbc | Instr: 0001aa87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008bc4 | Instr: 0001a107 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008bcc | Instr: 0001a807 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008bd8 | Instr: 802acdc3 | rs1: ffffffffc0000000 | rs2: ffffffff0fbf0a57 | rs3: ffffffff807fffff | alu_res: ffffffff903f0a57 | fflags: 00001
FP_TRACE PC: 80008c00 | Instr: 01b2a027 | rs1: ffffffffc0000000 | rs2: ffffffff903f0a57 | rs3: 0000000000000000 | alu_res: ffffffffc0000000 | fflags: 00001
FP_TRACE PC: 80008c3c | Instr: 0001a387 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008c44 | Instr: 0001a407 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008c4c | Instr: 0001ac87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008c58 | Instr: c8838d43 | rs1: ffffffffc0000000 | rs2: ffffffffb5682b9d | rs3: ffffffff807fffff | alu_res: ffffffff35e82b9d | fflags: 00001
FP_TRACE PC: 80008c80 | Instr: 01a2a027 | rs1: ffffffffc0000000 | rs2: ffffffff35e82b9d | rs3: 0000000000000000 | alu_res: ffffffffbffffff1 | fflags: 00001
FP_TRACE PC: 80008cbc | Instr: 0001a587 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008cc4 | Instr: 0001a887 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008ccc | Instr: 0001af07 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008cd8 | Instr: f1159b43 | rs1: ffffffffc0000000 | rs2: ffffffff49d4e503 | rs3: ffffffff807fffff | alu_res: ffffffffca54e503 | fflags: 00001
FP_TRACE PC: 80008d00 | Instr: 0162a027 | rs1: ffffffffc0000000 | rs2: ffffffffca54e503 | rs3: 0000000000000000 | alu_res: ffffffffca54e50b | fflags: 00000
FP_TRACE PC: 80008d3c | Instr: 0001a387 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008d44 | Instr: 0001a887 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008d4c | Instr: 0001ad87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008d58 | Instr: d913b143 | rs1: ffffffffc0000000 | rs2: ffffffffe7b89e31 | rs3: ffffffff807fffff | alu_res: ffffffff68389e31 | fflags: 00001
FP_TRACE PC: 80008d80 | Instr: 0022a027 | rs1: ffffffffc0000000 | rs2: ffffffff68389e31 | rs3: 0000000000000000 | alu_res: ffffffff68389e31 | fflags: 00001
FP_TRACE PC: 80008dbc | Instr: 0001aa07 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008dc4 | Instr: 0001ad07 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008dcc | Instr: 0001aa87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008ddc | Instr: a9aa74c3 | rs1: ffffffffc0000000 | rs2: ffffffff6ece7442 | rs3: ffffffff00400000 | alu_res: ffffffffef4e7441 | fflags: 00001
FP_TRACE PC: 80008e00 | Instr: 0092a027 | rs1: ffffffffc0000000 | rs2: ffffffffef4e7441 | rs3: 0000000000000000 | alu_res: ffffffffef4e7441 | fflags: 00001
FP_TRACE PC: 80008e40 | Instr: 0001aa87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008e48 | Instr: 0001a707 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008e50 | Instr: 0001aa07 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008e5c | Instr: a0eaa443 | rs1: ffffffffc0000000 | rs2: ffffffff4f64da91 | rs3: ffffffff00400000 | alu_res: ffffffffcfe4da91 | fflags: 00001
FP_TRACE PC: 80008e80 | Instr: 0082a027 | rs1: ffffffffc0000000 | rs2: ffffffffcfe4da91 | rs3: 0000000000000000 | alu_res: ffffffffcfe4da91 | fflags: 00001
FP_TRACE PC: 80008ebc | Instr: 0001a987 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008ec4 | Instr: 0001a707 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008ecc | Instr: 0001a907 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008ed8 | Instr: 90e9c5c3 | rs1: ffffffffc0000000 | rs2: ffffffff74132b87 | rs3: ffffffff00400000 | alu_res: fffffffff4932b87 | fflags: 00001
FP_TRACE PC: 80008f00 | Instr: 00b2a027 | rs1: ffffffffc0000000 | rs2: fffffffff4932b87 | rs3: 0000000000000000 | alu_res: fffffffff4932b87 | fflags: 00001
FP_TRACE PC: 80008f3c | Instr: 0001a987 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008f44 | Instr: 0001a307 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008f4c | Instr: 0001ad87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008f58 | Instr: d8698743 | rs1: ffffffffc0000000 | rs2: ffffffffbe38df01 | rs3: ffffffff00400000 | alu_res: ffffffff3eb8df01 | fflags: 00001
FP_TRACE PC: 80008f80 | Instr: 00e2a027 | rs1: ffffffffc0000000 | rs2: ffffffff3eb8df01 | rs3: 0000000000000000 | alu_res: ffffffffbfd1c840 | fflags: 00001
FP_TRACE PC: 80008fbc | Instr: 0001a807 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008fc4 | Instr: 0001ad87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008fcc | Instr: 0001ae87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80008fd8 | Instr: e9b81cc3 | rs1: ffffffffc0000000 | rs2: ffffffff3246bf47 | rs3: ffffffff00400000 | alu_res: ffffffffb2c6bf46 | fflags: 00001
FP_TRACE PC: 80009000 | Instr: 0192a027 | rs1: ffffffffc0000000 | rs2: ffffffffb2c6bf46 | rs3: 0000000000000000 | alu_res: ffffffffc0000000 | fflags: 00001
FP_TRACE PC: 8000903c | Instr: 0001aa87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009044 | Instr: 0001a087 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000904c | Instr: 0001a307 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009058 | Instr: 301abcc3 | rs1: ffffffffc0000000 | rs2: ffffffff595d43d1 | rs3: ffffffff00400000 | alu_res: ffffffffd9dd43d0 | fflags: 00001
FP_TRACE PC: 80009080 | Instr: 0192a027 | rs1: ffffffffc0000000 | rs2: ffffffffd9dd43d0 | rs3: 0000000000000000 | alu_res: ffffffffd9dd43d0 | fflags: 00001
FP_TRACE PC: 800090bc | Instr: 0001ae87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800090c4 | Instr: 0001a307 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800090cc | Instr: 0001a287 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800090dc | Instr: 286ef143 | rs1: ffffffffc0000000 | rs2: ffffffff12b31c32 | rs3: ffffffff80400000 | alu_res: ffffffff93331c32 | fflags: 00001
FP_TRACE PC: 80009100 | Instr: 0022a027 | rs1: ffffffff80400000 | rs2: ffffffff93331c32 | rs3: 0000000000000000 | alu_res: ffffffff93331c32 | fflags: 00001
FP_TRACE PC: 80009140 | Instr: 0001a387 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009148 | Instr: 0001a287 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009150 | Instr: 0001a087 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000915c | Instr: 0853a543 | rs1: ffffffffc0000000 | rs2: ffffffff1602fa25 | rs3: ffffffff80400000 | alu_res: ffffffff9682fa26 | fflags: 00001
FP_TRACE PC: 80009180 | Instr: 00a2a027 | rs1: ffffffff1602fa25 | rs2: ffffffff9682fa26 | rs3: 0000000000000000 | alu_res: ffffffff9602fa27 | fflags: 00000
FP_TRACE PC: 800091bc | Instr: 0001ac07 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800091c4 | Instr: 0001a507 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800091cc | Instr: 0001aa07 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800091d8 | Instr: a0ac49c3 | rs1: ffffffffc0000000 | rs2: ffffffffe907334b | rs3: ffffffff80400000 | alu_res: ffffffff6987334b | fflags: 00001
FP_TRACE PC: 80009200 | Instr: 0132a027 | rs1: ffffffff1602fa25 | rs2: ffffffff6987334b | rs3: 0000000000000000 | alu_res: ffffffff6987334b | fflags: 00001
FP_TRACE PC: 8000923c | Instr: 0001ac87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009244 | Instr: 0001ad87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000924c | Instr: 0001a607 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009258 | Instr: 61bc8543 | rs1: ffffffffc0000000 | rs2: ffffffffb7c5139b | rs3: ffffffff80400000 | alu_res: ffffffff3845139b | fflags: 00001
FP_TRACE PC: 80009280 | Instr: 00a2a027 | rs1: ffffffff1602fa25 | rs2: ffffffff3845139b | rs3: 0000000000000000 | alu_res: ffffffff3845139b | fflags: 00001
FP_TRACE PC: 800092bc | Instr: 0001a287 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800092c4 | Instr: 0001a487 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800092cc | Instr: 0001a087 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800092d8 | Instr: 089296c3 | rs1: ffffffffc0000000 | rs2: ffffffff3c4c1904 | rs3: ffffffff80400000 | alu_res: ffffffffbccc1904 | fflags: 00001
FP_TRACE PC: 80009300 | Instr: 00d2a027 | rs1: ffffffffc0000000 | rs2: ffffffffbccc1904 | rs3: 0000000000000000 | alu_res: ffffffffc0019832 | fflags: 00001
FP_TRACE PC: 8000933c | Instr: 0001a907 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009344 | Instr: 0001a607 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000934c | Instr: 0001a387 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009358 | Instr: 38c937c3 | rs1: ffffffffc0000000 | rs2: ffffffffe840ec7d | rs3: ffffffff80400000 | alu_res: ffffffff68c0ec7d | fflags: 00001
FP_TRACE PC: 80009380 | Instr: 00f2a027 | rs1: ffffffffc0000000 | rs2: ffffffff68c0ec7d | rs3: 0000000000000000 | alu_res: ffffffff68c0ec7d | fflags: 00001
FP_TRACE PC: 800093bc | Instr: 0001a887 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800093c4 | Instr: 0001a087 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800093cc | Instr: 0001aa87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800093dc | Instr: a818f3c3 | rs1: ffffffffc0000000 | rs2: ffffffff8038d606 | rs3: ffffffff00000001 | alu_res: ffffffff0071ac0d | fflags: 00000
FP_TRACE PC: 80009400 | Instr: 0072a027 | rs1: ffffffffc0000000 | rs2: ffffffff0071ac0d | rs3: 0000000000000000 | alu_res: ffffffffc0000000 | fflags: 00001
FP_TRACE PC: 80009440 | Instr: 0001a887 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009448 | Instr: 0001a607 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009450 | Instr: 0001a807 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000945c | Instr: 80c8adc3 | rs1: ffffffffc0000000 | rs2: ffffffff5c2594bd | rs3: ffffffff00000001 | alu_res: ffffffffdca594bd | fflags: 00001
FP_TRACE PC: 80009480 | Instr: 01b2a027 | rs1: ffffffffc0000000 | rs2: ffffffffdca594bd | rs3: 0000000000000000 | alu_res: ffffffffdca594bd | fflags: 00001
FP_TRACE PC: 800094bc | Instr: 0001a507 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800094c4 | Instr: 0001a807 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800094cc | Instr: 0001ad87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800094d8 | Instr: d9054443 | rs1: ffffffffc0000000 | rs2: ffffffff6a754e4b | rs3: ffffffff00000001 | alu_res: ffffffffeaf54e4b | fflags: 00001
FP_TRACE PC: 80009500 | Instr: 0082a027 | rs1: ffffffffc0000000 | rs2: ffffffffeaf54e4b | rs3: 0000000000000000 | alu_res: ffffffffeaf54e4b | fflags: 00001
FP_TRACE PC: 8000953c | Instr: 0001a387 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009544 | Instr: 0001ab87 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000954c | Instr: 0001a107 | rs1: ffffffffc0000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80009558 | Instr: 11738dc3 | rs1: ffffffffc0000000 | rs2: ffffffff2b644128 | rs3: ffffffff00000001 | alu_res: ffffffffabe44128 | fflags: 00001
